Player,Actual,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch,Scrim yds,TOT TD,Fmbl,Rec,Tgt,Att,Age,Rush yds,Rec yds,Yds/rec,Rec TD,Rec 1D,Catch %,Rushing TD,Rush 1D,Rush long,Rec long,Yards/att,Touch,Yards/touch
Amari Cooper,122.9,69.375,0.34375,0.09375,4.84375,8.1875,0.125,21.5,-0.09375,69.46875,14.4,0.34375,3.0,59.15,0.0,0.0,1.0,66.0,-0.5,4.96875,13.95,72.0625,0.3125,0.125,5.1875,8.25,0.0625,22,0.0,72.0625,13.9,0.3125,3.0625,62.9,0.0,0.0,0.0,64.0,0.0,5.25,13.7
Amari Cooper,165.8,66.6875,0.375,0.0625,4.5,8.125,0.1875,21.0,-0.1875,66.875,14.9,0.375,2.9375,55.4,0.0,0.0,2.0,68.0,-1.0,4.6875,14.2,66.6875,0.375,0.0625,4.5,8.125,0.1875,21,-0.1875,66.875,14.9,0.375,2.9375,55.4,0.0,0.0,2.0,68.0,-1.0,4.6875,14.2
Stefon Diggs,188.3,62.7,0.375,0.05,5.0,7.275,0.35,23.0,0.9,61.8,12.633333333333335,0.375,3.0,68.10000000000001,0.0,0.075,10.333333333333334,48.333333333333336,3.0666666666666664,5.35,11.933333333333332,61.57142857142857,0.5714285714285714,0.0,4.571428571428571,6.785714285714286,0.5714285714285714,24,0.9285714285714286,60.642857142857146,13.3,0.5714285714285714,3.0,67.4,0.0,0.07142857142857142,9.0,59.0,1.6,5.142857142857143,12.0
Stefon Diggs,155.7,63.30769230769231,0.2692307692307692,0.07692307692307693,5.230769230769231,7.538461538461538,0.23076923076923078,22.5,0.8846153846153846,62.42307692307692,12.3,0.2692307692307692,3.0,68.45,0.0,0.07692307692307693,11.0,43.0,3.8,5.461538461538462,11.9,70.23076923076923,0.23076923076923078,0.0,6.461538461538462,8.615384615384615,0.23076923076923078,23,0.7692307692307693,69.46153846153847,10.8,0.23076923076923078,3.6923076923076925,75.0,0.0,0.07692307692307693,12.0,46.0,3.3,6.6923076923076925,10.5
Stefon Diggs,133.8,56.38461538461539,0.3076923076923077,0.15384615384615385,4.0,6.461538461538462,0.23076923076923078,22.0,1.0,55.38461538461539,13.8,0.3076923076923077,2.3076923076923075,61.9,0.0,0.07692307692307693,10.0,40.0,4.3,4.230769230769231,13.3,56.38461538461539,0.3076923076923077,0.15384615384615385,4.0,6.461538461538462,0.23076923076923078,22,1.0,55.38461538461539,13.8,0.3076923076923077,2.3076923076923075,61.9,0.0,0.07692307692307693,10.0,40.0,4.3,4.230769230769231,13.3
Kenny Golladay,162.6,44.18181818181818,0.2727272727272727,0.0,2.5454545454545454,4.363636363636363,0.09090909090909091,24.0,0.8181818181818182,43.36363636363637,17.0,0.2727272727272727,1.6363636363636365,58.3,0.0,0.0,9.0,54.0,9.0,2.6363636363636362,16.8,44.18181818181818,0.2727272727272727,0.0,2.5454545454545454,4.363636363636363,0.09090909090909091,24,0.8181818181818182,43.36363636363637,17.0,0.2727272727272727,1.6363636363636365,58.3,0.0,0.0,9.0,54.0,9.0,2.6363636363636362,16.8
Jarvis Landry,154.6,64.953125,0.359375,0.21875,6.25,8.90625,0.40625,23.5,1.859375,63.09375,10.100000000000001,0.34375,3.515625,70.67500000000001,0.015625,0.140625,8.0,48.75,0.17499999999999982,6.65625,9.75,61.25,0.5625,0.25,7.0,10.0625,0.0625,25,-0.4375,61.6875,8.8,0.5625,3.875,69.6,0.0,0.0,-7.0,49.0,-7.0,7.0625,8.7
Jarvis Landry,175.0,66.1875,0.2916666666666667,0.20833333333333334,6.0,8.520833333333334,0.5208333333333334,23.0,2.625,63.5625,10.533333333333333,0.2708333333333333,3.3958333333333335,71.03333333333335,0.020833333333333332,0.1875,13.0,48.666666666666664,2.5666666666666664,6.520833333333333,10.100000000000001,72.0625,0.25,0.125,5.875,8.1875,0.3125,24,1.0625,71.0,12.1,0.25,3.3125,71.8,0.0,0.0625,13.0,71.0,3.4,6.1875,11.6
Jarvis Landry,162.3,63.25,0.3125,0.25,6.0625,8.6875,0.625,22.5,3.40625,59.84375,9.75,0.28125,3.4375,70.65,0.03125,0.25,13.0,37.5,2.15,6.6875,9.350000000000001,79.375,0.3125,0.0625,6.875,10.375,1.125,23,7.0625,72.3125,10.5,0.25,3.75,66.3,0.0625,0.5,22.0,50.0,6.3,8.0,9.9
Jarvis Landry,189.0,47.125,0.3125,0.4375,5.25,7.0,0.125,22.0,-0.25,47.375,9.0,0.3125,3.125,75.0,0.0,0.0,4.0,25.0,-2.0,5.375,8.8,47.125,0.3125,0.4375,5.25,7.0,0.125,22,-0.25,47.375,9.0,0.3125,3.125,75.0,0.0,0.0,4.0,25.0,-2.0,5.375,8.8
DeAndre Hopkins,261.0,74.24050632911393,0.45569620253164556,0.06329113924050633,5.227848101265823,9.30379746835443,0.0,23.0,0.0,74.24050632911393,14.320000000000002,0.45569620253164556,3.848101265822785,56.31999999999999,0.0,0.0,0.0,65.2,0.0,5.227848101265823,14.320000000000002,91.86666666666666,0.8666666666666667,0.06666666666666667,6.4,11.6,0.0,25,0.0,91.86666666666666,14.4,0.8666666666666667,4.6,55.2,0.0,0.0,0,72.0,0,6.4,14.4
DeAndre Hopkins,248.3,70.109375,0.359375,0.0625,4.953125,8.765625,0.0,22.5,0.0,70.109375,14.3,0.359375,3.671875,56.599999999999994,0.0,0.0,0.0,63.5,0.0,4.953125,14.3,59.625,0.25,0.0,4.875,9.4375,0.0,24,0.0,59.625,12.2,0.25,3.5625,51.7,0.0,0.0,0,51.0,0,4.875,12.2
DeAndre Hopkins,147.9,73.60416666666667,0.3958333333333333,0.08333333333333333,4.979166666666667,8.541666666666666,0.0,22.0,0.0,73.60416666666667,15.0,0.3958333333333333,3.7083333333333335,58.23333333333333,0.0,0.0,0.0,67.66666666666667,0.0,4.979166666666667,15.0,95.0625,0.6875,0.0625,6.9375,12.0,0.0,23,0.0,95.0625,13.7,0.6875,5.1875,57.8,0.0,0.0,0,61.0,0,6.9375,13.7
DeAndre Hopkins,257.6,62.875,0.25,0.09375,4.0,6.8125,0.0,21.5,0.0,62.875,15.65,0.25,2.96875,58.45,0.0,0.0,0.0,71.0,0.0,4.0,15.65,75.625,0.375,0.125,4.75,7.9375,0.0,22,0.0,75.625,15.9,0.375,3.5625,59.8,0.0,0.0,0,76.0,0,4.75,15.9
DeAndre Hopkins,181.5,50.125,0.125,0.0625,3.25,5.6875,0.0,21.0,0.0,50.125,15.4,0.125,2.375,57.1,0.0,0.0,0.0,66.0,0.0,3.25,15.4,50.125,0.125,0.0625,3.25,5.6875,0.0,21,0.0,50.125,15.4,0.125,2.375,57.1,0.0,0.0,0,66.0,0,3.25,15.4
Marlon Mack,201.6,41.642857142857146,0.2857142857142857,0.07142857142857142,1.5,2.357142857142857,6.642857142857143,21.0,25.571428571428573,16.071428571428573,10.7,0.07142857142857142,0.7142857142857143,63.6,0.21428571428571427,1.4285714285714286,35.0,34.0,3.8,8.142857142857142,5.1,41.642857142857146,0.2857142857142857,0.07142857142857142,1.5,2.357142857142857,6.642857142857143,21,25.571428571428573,16.071428571428573,10.7,0.07142857142857142,0.7142857142857143,63.6,0.21428571428571427,1.4285714285714286,35.0,34.0,3.8,8.142857142857142,5.1
Cooper Kupp,109.1,57.93333333333333,0.3333333333333333,0.06666666666666667,4.133333333333334,6.266666666666667,0.0,24.0,0.0,57.93333333333333,14.0,0.3333333333333333,2.8,66.0,0.0,0.0,0.0,64.0,0.0,4.133333333333334,14.0,57.93333333333333,0.3333333333333333,0.06666666666666667,4.133333333333334,6.266666666666667,0.0,24,0.0,57.93333333333333,14.0,0.3333333333333333,2.8,66.0,0.0,0.0,0,64.0,0,4.133333333333334,14.0
Kenyan Drake,188.7,34.625,0.1875,0.09375,1.28125,1.8125,5.1875,22.5,25.71875,8.90625,6.3,0.03125,0.28125,78.35,0.15625,1.09375,55.5,28.0,5.1,6.46875,5.4,55.1875,0.25,0.125,2.0,3.0,8.3125,23,40.25,14.9375,7.5,0.0625,0.4375,66.7,0.1875,1.625,66.0,47.0,4.8,10.3125,5.4
Kenyan Drake,144.8,14.0625,0.125,0.0625,0.5625,0.625,2.0625,22.0,11.1875,2.875,5.1,0.0,0.125,90.0,0.125,0.5625,45.0,9.0,5.4,2.625,5.4,14.0625,0.125,0.0625,0.5625,0.625,2.0625,22,11.1875,2.875,5.1,0.0,0.125,90.0,0.125,0.5625,45.0,9.0,5.4,2.625,5.4
Mike Evans,230.4,75.06557377049181,0.5245901639344263,0.03278688524590164,5.065573770491803,9.491803278688524,0.0,22.5,0.0,75.06557377049181,14.925,0.5245901639344263,4.032786885245901,53.349999999999994,0.0,0.0,0.0,52.75,0.0,5.065573770491803,14.925,66.73333333333333,0.3333333333333333,0.06666666666666667,4.733333333333333,9.066666666666666,0.0,24,0.0,66.73333333333333,14.1,0.3333333333333333,3.6666666666666665,52.2,0.0,0.0,0,42.0,0,4.733333333333333,14.1
Mike Evans,155.6,77.78260869565217,0.5869565217391305,0.021739130434782608,5.173913043478261,9.630434782608695,0.0,22.0,0.0,77.78260869565217,15.200000000000001,0.5869565217391305,4.1521739130434785,53.73333333333333,0.0,0.0,0.0,56.333333333333336,0.0,5.173913043478261,15.200000000000001,82.5625,0.75,0.0,6.0,10.8125,0.0,23,0.0,82.5625,13.8,0.75,5.125,55.5,0.0,0.0,0,45.0,0,6.0,13.8
Mike Evans,245.1,75.23333333333333,0.5,0.03333333333333333,4.733333333333333,9.0,0.0,21.5,0.0,75.23333333333333,15.9,0.5,3.6333333333333333,52.85,0.0,0.0,0.0,62.0,0.0,4.733333333333333,15.9,80.4,0.2,0.06666666666666667,4.933333333333334,9.866666666666667,0.0,22,0.0,80.4,16.3,0.2,4.2,50.0,0.0,0.0,0,68.0,0,4.933333333333334,16.3
Mike Evans,168.1,70.06666666666666,0.8,0.0,4.533333333333333,8.133333333333333,0.0,21.0,0.0,70.06666666666666,15.5,0.8,3.066666666666667,55.7,0.0,0.0,0.0,56.0,0.0,4.533333333333333,15.5,70.06666666666666,0.8,0.0,4.533333333333333,8.133333333333333,0.0,21,0.0,70.06666666666666,15.5,0.8,3.066666666666667,55.7,0.0,0.0,0,56.0,0,4.533333333333333,15.5
Darren Waller,12.1,5.722222222222222,0.1111111111111111,0.0,0.6666666666666666,1.2777777777777777,0.0,23.5,0.0,5.722222222222222,8.75,0.1111111111111111,0.4444444444444444,46.05,0.0,0.0,0.0,16.0,0.0,0.6666666666666666,8.75,7.083333333333333,0.16666666666666666,0.0,0.8333333333333334,1.4166666666666667,0.0,24,0.0,7.083333333333333,8.5,0.16666666666666666,0.5833333333333334,58.8,0.0,0.0,0,15.0,0,0.8333333333333334,8.5
Darren Waller,24.0,3.0,0.0,0.0,0.3333333333333333,1.0,0.0,23.0,0.0,3.0,9.0,0.0,0.16666666666666666,33.3,0.0,0.0,0.0,17.0,0.0,0.3333333333333333,9.0,3.0,0.0,0.0,0.3333333333333333,1.0,0.0,23,0.0,3.0,9.0,0.0,0.16666666666666666,33.3,0.0,0.0,0,17.0,0,0.3333333333333333,9.0
Allen Robinson,118.8,66.23255813953489,0.5116279069767442,0.023255813953488372,4.6976744186046515,8.930232558139535,0.0,22.5,0.0,66.23255813953489,14.5,0.5116279069767442,3.2325581395348837,65.15,0.0,0.0,0.0,50.75,0.0,4.6976744186046515,14.5,17.0,0.0,0.0,1.0,1.0,0.0,24,0.0,17.0,17.0,0.0,1.0,100.0,0.0,0.0,0,17.0,0,1.0,17.0
Allen Robinson,2.2,67.4047619047619,0.5238095238095238,0.023809523809523808,4.785714285714286,9.119047619047619,0.0,22.0,0.0,67.4047619047619,13.666666666666666,0.5238095238095238,3.2857142857142856,53.53333333333333,0.0,0.0,0.0,62.0,0.0,4.785714285714286,13.666666666666666,55.1875,0.375,0.0625,4.5625,9.4375,0.0,23,0.0,55.1875,12.1,0.375,3.1875,48.3,0.0,0.0,0,42.0,0,4.5625,12.1
Allen Robinson,147.8,74.92307692307692,0.6153846153846154,0.0,4.923076923076923,8.923076923076923,0.0,21.5,0.0,74.92307692307692,14.45,0.6153846153846154,3.3461538461538463,56.15,0.0,0.0,0.0,72.0,0.0,4.923076923076923,14.45,87.5,0.875,0.0,5.0,9.4375,0.0,22,0.0,87.5,17.5,0.875,3.8125,53.0,0.0,0.0,0,90.0,0,5.0,17.5
Allen Robinson,254.5,54.8,0.2,0.0,4.8,8.1,0.0,21.0,0.0,54.8,11.4,0.2,2.6,59.3,0.0,0.0,0.0,54.0,0.0,4.8,11.4,54.8,0.2,0.0,4.8,8.1,0.0,21,0.0,54.8,11.4,0.2,2.6,59.3,0.0,0.0,0,54.0,0,4.8,11.4
Julian Edelman,164.7,46.57281553398058,0.23300970873786409,0.20388349514563106,4.12621359223301,6.223300970873787,0.3786407766990291,26.5,2.495145631067961,44.077669902912625,10.625,0.23300970873786409,2.2427184466019416,62.2,0.0,0.1941747572815534,15.5,48.125,6.275,4.504854368932039,9.899999999999999,72.6875,0.1875,0.1875,6.125,9.9375,0.75,30,3.5625,69.125,11.3,0.1875,3.5,61.6,0.0,0.1875,9.0,77.0,4.8,6.875,10.6
Julian Edelman,157.8,41.770114942528735,0.2413793103448276,0.20689655172413793,3.7586206896551726,5.540229885057471,0.3103448275862069,26.0,2.2988505747126435,39.47126436781609,10.528571428571428,0.2413793103448276,2.0114942528735633,62.285714285714285,0.0,0.19540229885057472,16.428571428571427,44.0,6.485714285714287,4.068965517241379,9.799999999999999,79.44444444444444,0.7777777777777778,0.1111111111111111,6.777777777777778,9.777777777777779,0.3333333333333333,29,2.5555555555555554,76.88888888888889,11.3,0.7777777777777778,4.111111111111111,69.3,0.0,0.3333333333333333,12.0,59.0,7.7,7.111111111111111,11.2
Julian Edelman,131.5,37.42307692307692,0.1794871794871795,0.21794871794871795,3.41025641025641,5.051282051282051,0.3076923076923077,25.5,2.269230769230769,35.15384615384615,10.4,0.1794871794871795,1.7692307692307692,61.11666666666667,0.0,0.1794871794871795,17.166666666666668,41.5,6.283333333333334,3.717948717948718,9.566666666666666,76.14285714285714,0.2857142857142857,0.35714285714285715,6.571428571428571,9.571428571428571,0.7142857142857143,28,6.714285714285714,69.42857142857143,10.6,0.2857142857142857,3.5714285714285716,68.7,0.0,0.5,25.0,69.0,9.4,7.285714285714286,10.5
Julian Edelman,149.1,28.953125,0.15625,0.1875,2.71875,4.0625,0.21875,25.0,1.296875,27.65625,10.360000000000001,0.15625,1.375,59.6,0.0,0.109375,15.6,36.0,5.66,2.9375,9.379999999999999,66.6875,0.375,0.375,6.5625,9.4375,0.125,27,0.6875,66.0,10.1,0.375,3.375,69.5,0.0,0.125,7.0,44.0,5.5,6.6875,10.0
Julian Edelman,158.7,16.375,0.08333333333333333,0.125,1.4375,2.2708333333333335,0.25,24.5,1.5,14.875,10.425,0.08333333333333333,0.7083333333333334,57.125,0.0,0.10416666666666667,17.75,34.0,5.7,1.6875,9.225,31.11111111111111,0.3333333333333333,0.1111111111111111,2.3333333333333335,3.5555555555555554,0.4444444444444444,26,5.0,26.11111111111111,11.2,0.3333333333333333,1.3333333333333333,65.6,0.0,0.2222222222222222,47.0,56.0,11.3,2.7777777777777777,11.2
Julian Edelman,51.0,12.974358974358974,0.02564102564102564,0.1282051282051282,1.2307692307692308,1.9743589743589745,0.20512820512820512,24.0,0.6923076923076923,12.282051282051283,10.166666666666666,0.02564102564102564,0.5641025641025641,54.300000000000004,0.0,0.07692307692307693,8.0,26.666666666666668,3.8333333333333335,1.435897435897436,8.566666666666666,3.230769230769231,0.0,0.23076923076923078,0.3076923076923077,0.6923076923076923,0.3076923076923077,25,0.6153846153846154,2.6153846153846154,8.5,0.0,0.0,44.4,0.0,0.15384615384615385,6.0,11.0,2.0,0.6153846153846154,5.3
Julian Edelman,-0.7999999999999998,17.846153846153847,0.038461538461538464,0.07692307692307693,1.6923076923076923,2.6153846153846154,0.15384615384615385,23.5,0.7307692307692307,17.115384615384617,11.0,0.038461538461538464,0.8461538461538461,59.25,0.0,0.038461538461538464,9.0,34.5,4.75,1.8461538461538463,10.2,6.666666666666667,0.0,0.06666666666666667,0.4666666666666667,0.9333333333333333,0.13333333333333333,24,0.9333333333333333,5.733333333333333,12.3,0.0,0.2,50.0,0.0,0.06666666666666667,13.0,40.0,7.0,0.6,11.1
Julian Edelman,10.0,33.09090909090909,0.09090909090909091,0.09090909090909091,3.3636363636363638,4.909090909090909,0.18181818181818182,23.0,0.45454545454545453,32.63636363636363,9.7,0.09090909090909091,1.7272727272727273,68.5,0.0,0.0,5.0,29.0,2.5,3.5454545454545454,9.3,33.09090909090909,0.09090909090909091,0.09090909090909091,3.3636363636363638,4.909090909090909,0.18181818181818182,23,0.45454545454545453,32.63636363636363,9.7,0.09090909090909091,1.7272727272727273,68.5,0.0,0.0,5.0,29.0,2.5,3.5454545454545454,9.3
Carlos Hyde,104.4,67.26,0.48,0.18,2.18,3.04,13.1,25.5,54.58,12.68,5.6,0.06,0.66,74.275,0.42,2.78,39.5,16.0,4.1499999999999995,15.28,4.3500000000000005,80.5,0.5,0.125,3.6875,5.5,15.0,27,58.625,21.875,5.9,0.0,1.125,67.0,0.5,3.0,61.0,18.0,3.9,18.6875,4.3
Carlos Hyde,205.8,61.029411764705884,0.47058823529411764,0.20588235294117646,1.4705882352941178,1.8823529411764706,12.205882352941176,25.0,52.6764705882353,8.352941176470589,5.5,0.08823529411764706,0.4411764705882353,76.7,0.38235294117647056,2.676470588235294,32.333333333333336,15.333333333333334,4.233333333333333,13.676470588235293,4.366666666666667,88.53846153846153,0.6923076923076923,0.38461538461538464,2.076923076923077,2.5384615384615383,16.692307692307693,26,76.0,12.538461538461538,6.0,0.23076923076923078,0.5384615384615384,81.8,0.46153846153846156,3.6923076923076925,47.0,19.0,4.6,18.76923076923077,4.7
Carlos Hyde,192.6,44.0,0.3333333333333333,0.09523809523809523,1.0952380952380953,1.4761904761904763,9.428571428571429,24.5,38.23809523809524,5.761904761904762,5.25,0.0,0.38095238095238093,74.15,0.3333333333333333,2.0476190476190474,25.0,13.5,4.05,10.523809523809524,4.2,74.71428571428571,0.42857142857142855,0.14285714285714285,1.5714285714285714,2.142857142857143,16.428571428571427,25,67.14285714285714,7.571428571428571,4.8,0.0,0.5714285714285714,73.3,0.42857142857142855,3.7142857142857144,22.0,11.0,4.1,18.0,4.2
Carlos Hyde,86.8,28.642857142857142,0.2857142857142857,0.07142857142857142,0.8571428571428571,1.1428571428571428,5.928571428571429,24.0,23.785714285714285,4.857142857142857,5.7,0.0,0.2857142857142857,75.0,0.2857142857142857,1.2142857142857142,28.0,16.0,4.0,6.785714285714286,4.2,28.642857142857142,0.2857142857142857,0.07142857142857142,0.8571428571428571,1.1428571428571428,5.928571428571429,24,23.785714285714285,4.857142857142857,5.7,0.0,0.2857142857142857,75.0,0.2857142857142857,1.2142857142857142,28.0,16.0,4.0,6.785714285714286,4.2
George Kittle,199.2,34.333333333333336,0.13333333333333333,0.0,2.8666666666666667,4.2,0.0,24.0,0.0,34.333333333333336,12.0,0.13333333333333333,1.6,68.3,0.0,0.0,0.0,44.0,0.0,2.8666666666666667,12.0,34.333333333333336,0.13333333333333333,0.0,2.8666666666666667,4.2,0.0,24,0.0,34.333333333333336,12.0,0.13333333333333333,1.6,68.3,0.0,0.0,0,44.0,0,2.8666666666666667,12.0
Tyler Boyd,172.1,34.07692307692308,0.11538461538461539,0.038461538461538464,2.923076923076923,4.346153846153846,0.15384615384615385,22.5,2.230769230769231,31.846153846153847,10.7,0.11538461538461539,1.8076923076923077,67.75,0.0,0.07692307692307693,19.5,39.5,7.25,3.076923076923077,10.8,22.5,0.2,0.0,2.2,3.2,0.0,23,0.0,22.5,10.2,0.2,1.4,68.8,0.0,0.0,0,49.0,0,2.2,10.2
Tyler Boyd,41.5,41.3125,0.0625,0.0625,3.375,5.0625,0.25,22.0,3.625,37.6875,11.2,0.0625,2.0625,66.7,0.0,0.125,39.0,30.0,14.5,3.625,11.4,41.3125,0.0625,0.0625,3.375,5.0625,0.25,22,3.625,37.6875,11.2,0.0625,2.0625,66.7,0.0,0.125,39.0,30.0,14.5,3.625,11.4
John Brown,115.9,45.55357142857143,0.30357142857142855,0.03571428571428571,3.0892857142857144,5.910714285714286,0.14285714285714285,25.5,0.6428571428571429,44.910714285714285,14.350000000000001,0.30357142857142855,2.1964285714285716,50.775000000000006,0.0,0.05357142857142857,8.75,56.25,6.325,3.232142857142857,13.95,30.9,0.3,0.0,2.1,5.5,0.1,27,1.0,29.9,14.2,0.3,1.5,38.2,0.0,0.1,10.0,52.0,10.0,2.2,14.0
John Brown,56.9,48.73913043478261,0.30434782608695654,0.043478260869565216,3.3043478260869565,6.0,0.15217391304347827,25.0,0.5652173913043478,48.17391304347826,14.4,0.30434782608695654,2.347826086956522,54.96666666666667,0.0,0.043478260869565216,8.333333333333334,57.666666666666664,5.1000000000000005,3.4565217391304346,13.933333333333332,35.13333333333333,0.13333333333333333,0.06666666666666667,2.6,4.866666666666666,0.06666666666666667,26,0.6666666666666666,34.46666666666667,13.3,0.13333333333333333,1.8666666666666667,53.4,0.0,0.06666666666666667,10.0,30.0,10.0,2.6666666666666665,13.2
John Brown,77.2,55.32258064516129,0.3870967741935484,0.03225806451612903,3.6451612903225805,6.548387096774194,0.1935483870967742,24.5,0.5161290322580645,54.806451612903224,14.95,0.3870967741935484,2.5806451612903225,55.75,0.0,0.03225806451612903,7.5,71.5,2.65,3.838709677419355,14.3,68.33333333333333,0.4666666666666667,0.06666666666666667,4.333333333333333,6.733333333333333,0.2,25,1.4666666666666666,66.86666666666666,15.4,0.4666666666666667,3.2666666666666666,64.4,0.0,0.06666666666666667,13.0,68.0,7.3,4.533333333333333,15.1
John Brown,167.5,43.125,0.3125,0.0,3.0,6.375,0.1875,24.0,-0.375,43.5,14.5,0.3125,1.9375,47.1,0.0,0.0,2.0,75.0,-2.0,3.1875,13.5,43.125,0.3125,0.0,3.0,6.375,0.1875,24,-0.375,43.5,14.5,0.3125,1.9375,47.1,0.0,0.0,2.0,75.0,-2.0,3.1875,13.5
Devonta Freeman,17.1,79.18032786885246,0.6065573770491803,0.14754098360655737,3.1639344262295084,4.032786885245901,12.344262295081966,23.5,53.24590163934426,25.934426229508198,8.2,0.11475409836065574,1.1311475409836065,79.02499999999999,0.4918032786885246,3.3114754098360657,47.25,36.0,4.25,15.508196721311476,5.1,84.42857142857143,0.5714285714285714,0.2857142857142857,2.5714285714285716,3.357142857142857,14.0,25,61.785714285714285,22.642857142857142,8.8,0.07142857142857142,1.2857142857142858,76.6,0.5,3.9285714285714284,44.0,29.0,4.4,16.571428571428573,5.1
Devonta Freeman,200.2,77.61702127659575,0.6170212765957447,0.10638297872340426,3.3404255319148937,4.23404255319149,11.851063829787234,23.0,50.702127659574465,26.914893617021278,8.0,0.1276595744680851,1.0851063829787233,79.83333333333333,0.48936170212765956,3.127659574468085,48.333333333333336,38.333333333333336,4.2,15.191489361702128,5.1000000000000005,96.3125,0.8125,0.0625,3.375,4.0625,14.1875,24,67.4375,28.875,8.6,0.125,1.375,83.1,0.6875,4.125,75.0,35.0,4.8,17.5625,5.5
Devonta Freeman,280.6,67.96774193548387,0.5161290322580645,0.12903225806451613,3.3225806451612905,4.32258064516129,10.64516129032258,22.5,42.064516129032256,25.903225806451612,7.7,0.12903225806451613,0.9354838709677419,78.19999999999999,0.3870967741935484,2.6129032258064515,35.0,40.0,3.9,13.96774193548387,4.9,108.93333333333334,0.9333333333333333,0.2,4.866666666666666,6.466666666666667,17.666666666666668,23,70.4,38.53333333333333,7.9,0.2,1.4,75.3,0.7333333333333333,4.733333333333333,39.0,44.0,4.0,22.533333333333335,4.8
Devonta Freeman,298.9,29.5625,0.125,0.0625,1.875,2.3125,4.0625,22.0,15.5,14.0625,7.5,0.0625,0.5,81.1,0.0625,0.625,31.0,36.0,3.8,5.9375,5.0,29.5625,0.125,0.0625,1.875,2.3125,4.0625,22,15.5,14.0625,7.5,0.0625,0.5,81.1,0.0625,0.625,31.0,36.0,3.8,5.9375,5.0
Todd Gurley,372.6,104.52272727272727,0.7954545454545454,0.22727272727272727,2.909090909090909,3.8863636363636362,17.863636363636363,22.0,74.9090909090909,29.613636363636363,9.633333333333335,0.13636363636363635,1.2954545454545454,76.16666666666666,0.6590909090909091,3.75,50.666666666666664,48.0,4.233333333333333,20.772727272727273,5.033333333333333,139.53333333333333,1.2666666666666666,0.3333333333333333,4.266666666666667,5.8,18.6,23,87.0,52.53333333333333,12.3,0.4,2.1333333333333333,73.6,0.8666666666666667,4.6,57.0,80.0,4.7,22.866666666666667,6.1
Todd Gurley,387.8,86.41379310344827,0.5517241379310345,0.1724137931034483,2.206896551724138,2.896551724137931,17.482758620689655,21.5,68.65517241379311,17.75862068965517,8.3,0.0,0.8620689655172413,77.44999999999999,0.5517241379310345,3.310344827586207,47.5,32.0,4.0,19.689655172413794,4.5,75.75,0.375,0.125,2.6875,3.625,17.375,22,55.3125,20.4375,7.6,0.0,1.0,74.1,0.375,3.0625,24.0,33.0,3.2,20.0625,3.8
Todd Gurley,194.2,99.53846153846153,0.7692307692307693,0.23076923076923078,1.6153846153846154,2.0,17.615384615384617,21.0,85.07692307692308,14.461538461538462,9.0,0.0,0.6923076923076923,80.8,0.7692307692307693,3.6153846153846154,71.0,31.0,4.8,19.23076923076923,5.2,99.53846153846153,0.7692307692307693,0.23076923076923078,1.6153846153846154,2.0,17.615384615384617,21,85.07692307692308,14.461538461538462,9.0,0.0,0.6923076923076923,80.8,0.7692307692307693,3.6153846153846154,71.0,31.0,4.8,19.23076923076923,5.2
Tyler Lockett,180.9,42.723404255319146,0.2127659574468085,0.02127659574468085,2.9148936170212765,4.382978723404255,0.44680851063829785,24.0,4.085106382978723,38.638297872340424,13.300000000000002,0.19148936170212766,1.6595744680851063,66.46666666666667,0.02127659574468085,0.2127659574468085,35.0,60.0,9.6,3.3617021276595747,12.799999999999999,38.3125,0.125,0.0,2.8125,4.4375,0.625,25,3.625,34.6875,12.3,0.125,1.5,63.4,0.0,0.3125,22.0,74.0,5.8,3.4375,11.1
Tyler Lockett,87.8,45.0,0.25806451612903225,0.03225806451612903,2.967741935483871,4.354838709677419,0.3548387096774194,23.5,4.32258064516129,40.67741935483871,13.8,0.22580645161290322,1.7419354838709677,68.0,0.03225806451612903,0.16129032258064516,41.5,53.0,11.5,3.3225806451612905,13.649999999999999,47.4,0.13333333333333333,0.0,2.7333333333333334,4.4,0.4,24,7.6,39.8,14.6,0.06666666666666667,1.5333333333333334,62.1,0.06666666666666667,0.26666666666666666,75.0,57.0,19.0,3.1333333333333333,15.1
Tyler Lockett,96.6,42.75,0.375,0.0625,3.1875,4.3125,0.3125,23.0,1.25,41.5,13.0,0.375,1.9375,73.9,0.0,0.0625,8.0,49.0,4.0,3.5,12.2,42.75,0.375,0.0625,3.1875,4.3125,0.3125,23,1.25,41.5,13.0,0.375,1.9375,73.9,0.0,0.0625,8.0,49.0,4.0,3.5,12.2
Odell Beckham,165.1,95.29787234042553,0.8085106382978723,0.1276595744680851,6.659574468085107,10.595744680851064,0.2127659574468085,23.5,1.1702127659574468,94.12765957446808,13.75,0.8085106382978723,4.382978723404255,62.900000000000006,0.0,0.06382978723404255,8.25,72.5,6.25,6.872340425531915,13.525,77.5,0.75,0.0,6.25,10.25,0.25,25,2.0,75.5,12.1,0.75,3.5,61.0,0.0,0.0,8.0,48.0,8.0,6.5,11.9
